City,Place Name,Zipcode,Name
San Fran Ocotlan Puebla,american_eagle_outfitters,,unknown,American Eagle Outlet Outlet Puebla
Puebla Puebla,american_eagle_outfitters,,unknown,American Eagle Store Angelopolis
Puebla,anytime_fitness,,unknown,Anytime Fitness
Tehuacán,anytime_fitness,,unknown,Anytime Fitness
Cholula,anytime_fitness,,unknown,Anytime Fitness
Puebla,audi,Vía Atlixcáyotl No. 2304 A 2304 A 72190 Puebla,unknown,Audi Center Angelópolis
San José Chiapa,audi,Blvd Audi No. 2 2 75010 San José Chiapa,unknown,Service Center San José Chiapa
Puebla,audi,Boulevard Hermanos Serdán No. 271 271 72140 Puebla,unknown,Audi Center Serdán
Puebla,bmw_group,,unknown,HUB Antuñano Grupo Hub Motors S.A. de C.V. HUB Antuñano
San Martin Texmelucan,bp,,unknown,BP
Cuautlancingo,bp,,unknown,BP
Puebla,bp,,unknown,BP
El Riego Sur,bp,,unknown,BP
San Andres Cholula,bp,,unknown,BP
Atlixco,bp,,unknown,BP
Granjas San Isidro,bp,,unknown,BP
Amozoc,bp,,unknown,BP
Coxcatlan,bp,,unknown,BP
Zinacatepec,bp,,unknown,BP
Ajalpan,bp,,unknown,BP
Altepexi,bp,,unknown,BP
Tehuacan,bp,,unknown,BP
Tehuacan,citi,,unknown,IDISA TEHUACAN
Xicotepec De Juarez,citi,,unknown,HOTEL PZA SAN CARLOS
Xicotepec,citi,,unknown,SAB XICOTEPEC
Huauchinango,citi,,unknown,SAB HUAUCHINANGO
Zacatlan,dominos_pizza_mx,,unknown,Domino's
Puebla,dominos_pizza_mx,,unknown,Domino's
Amalucan,dominos_pizza_mx,,unknown,Domino's
SAN FRANCISCO TOTIMEHUACA,dominos_pizza_mx,,unknown,Domino's
Xicotepec,first_cash,,unknown,Xicotepec
Huauchinango,first_cash,,unknown,Huauchinango
Zacatlán,first_cash,,unknown,Realice
Chignahuapan,first_cash,,unknown,First Cash Pawn
Zacapoaxtla,first_cash,,unknown,Zacapoaxtla
San Pedro Cholula,first_cash,,unknown,First Cash Pawn
Tlatlauquitepec,first_cash,,unknown,First Cash Pawn
Heroica Puebla De Zaragoza,first_cash,,unknown,First Cash Pawn
Teziutlán,first_cash,,unknown,Teziutlan I
San Martín Texmelucan De Labas,first_cash,,unknown,San Martin 2
Libres,first_cash,,unknown,First Cash Pawn
Huejotzingo,first_cash,,unknown,First Cash Pawn
Ocoyucan,first_cash,,unknown,First Cash Pawn
Cuautlancingo,first_cash,,unknown,Empenos
Tecamachalco,first_cash,,unknown,Tecamachalco
