City,Place Name,Zipcode,Name
Tampico Tampico,american_eagle_outfitters,,unknown,American Eagle Store Altama
Nuevo Laredo,citi,,unknown,SMART CANSECO
Soto La Marina,citi,,unknown,LA PESCA
Rio Bravo,citi,,unknown,VALEO SISTEMAS 3
Valle Hermoso,citi,,unknown,VALLE HERMOSO 1
Reynosa,citi,,unknown,SAPA REYNOSA
Madero,citi,,unknown,ARTELI INDEPENDENCIA
Matamoros,citi,,unknown,7 ELEVEN EL ROBLE
Victoria,citi,,unknown,GRAN D EXPRESS
Gonzalez,citi,,unknown,ARTELI GONZALEZ
Mante,citi,,unknown,SORIANA MANTE
El Mante,citi,,unknown,CD MANTE TMPS A
Altamira,citi,,unknown,HEB TAMPICO
Tampico,citi,,unknown,FASHION MALL 1
Ciudad Madero,citi,,unknown,SAB CD MADERO 3
"Cd Madero, Tamps",citi,,unknown,SAB SC CIUDAD MADERO
"Tampico, Tamps.",citi,,unknown,SAB HEB EJERCITO
De Nuevo Lare,citi,,unknown,OMNIBUS NVO LAREDO
"Nuevo Laredo,Tamps",citi,,unknown,SAB LAREDO CENTRO
Tampico,dominos_pizza_mx,,unknown,Domino's
Reynosa,dominos_pizza_mx,,unknown,Domino's
Matamoros,dominos_pizza_mx,,unknown,Domino's
Nuevo Laredo,first_cash,,unknown,First Cash Pawn
Ciudad Miguel Alemán,first_cash,,unknown,First Cash Pawn
Reynosa,first_cash,,unknown,First Cash Pawn
Ciudad Río Bravo,first_cash,,unknown,First Cash Pawn
Heroica Matamoros,first_cash,,unknown,First Cash Pawn
Valle Hermoso,first_cash,,unknown,First Cash Pawn
San Fernando,first_cash,,unknown,First Cash Pawn
Ciudad Victoria,first_cash,,unknown,First Cash Pawn
Ciudad Mante,first_cash,,unknown,First Cash Pawn
Juan Aldama,first_cash,,unknown,First Cash Pawn
Altamira,first_cash,,unknown,First Cash Pawn
Tampico,first_cash,,unknown,First Cash Pawn
Ciudad Madero,first_cash,,unknown,First Cash Pawn
Tampico,hm,,unknown,Avenida Ejercito Mexicano 706
MANTE,nissan_europe,,unknown,CD MANTE
Rio Bravo,nissan_europe,,unknown,RIO BRAVO
MIGUEL ALEMAN,nissan_europe,,unknown,MIGUEL ALEMÁN
Reynosa,nissan_europe,,unknown,REYNOSA
Cd. Victoria,nissan_europe,,unknown,CD VICTORIA
Nuevo Laredo,nissan_europe,,unknown,NUEVO LAREDO
Madero,nissan_europe,,unknown,TAMPICO MADERO
Altamira,nissan_europe,,unknown,TAMPICO ALTAMIRA
Matamoros,nissan_europe,,unknown,MATAMOROS
Tampico,nissan_europe,,unknown,TAMPICO HIDALGO
Cd. Victoria,sams_club_mx,,unknown,"Sam's Club Cd. Victoria, Tamps."
Matamoros,sams_club_mx,,unknown,"Sam's Club Matamoros, Tamps"
Reynosa,sams_club_mx,,unknown,"Sam's Club Reynosa, Tamps"
Tampico,sams_club_mx,,unknown,"Sam's Club Tampico, Tamps."
CIUDAD VICTORIA,shell,,unknown,ARCE EXPRESS
unknown,tacotote,Campeche 2804 Nuevo Laredo Tamaulipas 88240,unknown,Campeche
Altamira,vertiche_mx,Calle Miguel Hidalgo 123 Sur Centro Altamira,unknown,ALTAMIRA
Cd Mante,vertiche_mx,Av. Juárez 215 Poniente,unknown,CIUDAD MANTE
Cd Victoria,vertiche_mx,Calle Hidalgo 882,unknown,CIUDAD VICTORIA
Matamoros,vertiche_mx,Abasolo 815 Colonia Centro,unknown,MATAMOROS
Nuevo Laredo,vertiche_mx,Avenida Vicente Guerrero 702 Nuevo Laredo Centro,unknown,NUEVO LAREDO
Tampico,vertiche_mx,Calle Emilio Carranza 220,unknown,TAMPICO III
Tampico,vertiche_mx,Benito Juárez No 205-Sur,unknown,TAMPICO II
Tampico,vertiche_mx,Av. Salvador Díaz Mirón 304 Oriente,unknown,TAMPICO
HEROICA MATAMOROS,visa,,unknown,unknown
MATAMOROS,visa,,unknown,unknown
MATAMOROS TAMAULIPAS,visa,,unknown,unknown
SOTO LA MARINA,visa,,unknown,unknown
TAMAULIPAS,visa,,unknown,unknown
REYNOSA,visa,,unknown,unknown
VALLE HERMOSO,visa,,unknown,unknown
SAN FERNANDO,visa,,unknown,unknown
VALLEHERMOSO,visa,,unknown,unknown
RIO BRAVO,visa,,unknown,unknown
CIUDAD MADERO,visa,,unknown,unknown
TAMPICO,visa,,unknown,unknown
CD. MADERO,visa,,unknown,unknown
ALTAMIRA,visa,,unknown,unknown
MADERO,visa,,unknown,unknown
JAUMAVE,visa,,unknown,unknown
CD. MADERO CENTRO,visa,,unknown,unknown
NUEVO LAREDO,visa,,unknown,unknown
CD MADERO,visa,,unknown,unknown
ALTAMIRA (TAMPICO),visa,,unknown,unknown
CIUDAD RIO BRAVO,visa,,unknown,unknown
RÍO BRAVO,visa,,unknown,unknown
ALDAMA,visa,,unknown,unknown
GONZALEZ,visa,,unknown,unknown
VILLAGRAN,visa,,unknown,unknown
ANTIGUO MORELOS,visa,,unknown,unknown
REYNOSA TAMAULIPAS,visa,,unknown,unknown
CD. MIGUEL ALEMAN,visa,,unknown,unknown
ABASOLO,visa,,unknown,unknown
ESTACION MANUEL (URSULO GALVAN),visa,,unknown,unknown
GUSTAVO DIAZ ORDAZ,visa,,unknown,unknown
CD. DIAZ ORDAZ,visa,,unknown,unknown
CIUDAD GUSTAVO DIAZ ORDAZ,visa,,unknown,unknown
JIMENEZ,visa,,unknown,unknown
VILLA GONZÁLEZ,visa,,unknown,unknown
MENDEZ,visa,,unknown,unknown
CD. CAMARGO,visa,,unknown,unknown
BURGOS,visa,,unknown,unknown
CIUDAD MIGUEL ALEMAN,visa,,unknown,unknown
SAN CARLOS,visa,,unknown,unknown
CD. MIER,visa,,unknown,unknown
CIUDAD MIER,visa,,unknown,unknown
XICOTENCATL,visa,,unknown,unknown
NUEVA CIUDAD GUERRERO,visa,,unknown,unknown
MANTE,visa,,unknown,unknown
CIUDAD MANTE,visa,,unknown,unknown
CD. MANTE,visa,,unknown,unknown
EL MANTE,visa,,unknown,unknown
LLERA DE CANALES,visa,,unknown,unknown
