State,Place Name,City,Establishments
CASTRIESQUARTER,audi,Castries,1
SANTLUCIA,bmw_group,Castries,1
UNKNOWN,ernst_young,Rodney Bay,1
UNKNOWN,ford,Castries,3
01,hugo_boss,Rodney Bay,1
UNKNOWN,moneygram,GROS ISLET,5
UNKNOWN,moneygram,CASTRIES,11
UNKNOWN,moneygram,VIEUX FORT,3
UNKNOWN,moneygram,CHOISEUL,1
UNKNOWN,moneygram,SOUFRIERE,3
UNKNOWN,sixt,Castries,2
UNKNOWN,sixt,Gros Islet,3
UNKNOWN,sixt,Marigot,1
UNKNOWN,sixt,"Castries, St. Lucia",1
UNKNOWN,sixt,Vieux Fort,1
UNKNOWN,visa,VIEUX FORT,5
UNKNOWN,visa,CASTRIES,19
UNKNOWN,visa,GROS ISLET,6
UNKNOWN,visa,SOUFRIERE,1
CARIBBEAN,western_union,Canaries,1
SOUFRIERE,western_union,Soufriere,1
UNKNOWN,western_union,Anse La Raye,1
CHOISEUL,western_union,Choiseul,2
CASTRIES,western_union,Castries,1
LABORIE,western_union,Laborie,1
GROSISLET,western_union,Gros Islet,1
VIEUXFORT,western_union,Vieux Fort,2
DENNERY,western_union,Dennery,1
MICOUD,western_union,Micoud,3
