City,Place Name,Zipcode,Name
SALCEDO,visa,,unknown,unknown
LATACUNGA,visa,,unknown,unknown
SAQUISILI,visa,,unknown,unknown
PUJILI,visa,,unknown,unknown
LA MANÁ,visa,,unknown,unknown
LA MANA,visa,,unknown,unknown
Saquisil�,western_union,,unknown,CACPECO - SAQUISILI
Sigchos,western_union,,unknown,VALLEJO URIBE ELIZABETH MERCEDES
Latacunga,western_union,,unknown,SRNP COAC SIMON BOLIVAR LATACUNGA
Quinsaloma,western_union,,unknown,COAC HERMES GAIBOR VERDESOTO QUINSALOMA
Pangua,western_union,,unknown,CACPECO - MORASPUNGO
Salcedo,western_union,,unknown,MC HIPER SALCEDO
La Mana,western_union,,unknown,PHARMAPAGOS GRAY
Cotopaxi,western_union,,unknown,SRNP COOP VIRGEN DEL CISNE 24 MYO LTCUNG
La Man�,western_union,,unknown,CACPECO - LA MAN�
Latacnga,western_union,,unknown,SRNP CYBER Y PAPELERIA JAHIR LATACUNGA
Pujili,western_union,,unknown,CIS FTO AGENCIA CNT PUJILI
La Matriz,western_union,,unknown,SRNP FE FARM ECONOMICAS EL SALTO LATACUN
Saquisili,western_union,,unknown,CIS FTO AGENCIA CNT SAQUISILI
Sangolqui,western_union,,unknown,CREDI YA
